_id,userId,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,ratings_got_dict,UTT,max_rating_with_variance,got_feedback_classifier,got_feedback_classifier_int,time_stamp
5da61f365ab83ee2d76de735,5d9426a2a9cf770a818d6681,4,1,5,3,1,"{'chatty_score': 31.980000000000004, 'safety_score': 44.64, 'punctuality_score': 16.32, 'friendliness_score': 16.32, 'comfortibility_score': 6.99}",20,44.64,safety_score,2,34:14.3
5da61f6b5ab83ee2d76de748,5d942646a9cf770a818cc830,1,5,5,2,1,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 12.99, 'friendliness_score': 0.0, 'comfortibility_score': 21.32}",30,21.32,comfortibility_score,5,35:07.3
5da61f6b5ab83ee2d76de749,5d94266aa9cf770a818d0687,2,5,4,3,4,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",20,0,chatty_score,1,35:07.9
5da61f6c5ab83ee2d76de74a,5d942619a9cf770a818c7f76,1,4,2,2,4,"{'chatty_score': 0.17, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 3.77, 'comfortibility_score': 9.0}",10,9,comfortibility_score,5,35:08.5
5da61f6d5ab83ee2d76de74b,5d942701a9cf770a818e0530,4,3,5,4,1,"{'chatty_score': 44.81, 'safety_score': 21.32, 'punctuality_score': 17.32, 'friendliness_score': 9.0, 'comfortibility_score': 50.65}",20,50.65,comfortibility_score,5,35:09.4
5da61f865ab83ee2d76de757,5d9425b5a9cf770a818be208,1,3,2,4,2,"{'chatty_score': 0.0, 'safety_score': 65.0, 'punctuality_score': 0.0, 'friendliness_score': 4, 'comfortibility_score': 0}",30,65,safety_score,2,35:34.7
5da61f875ab83ee2d76de758,5d94264ea9cf770a818cd68b,2,1,2,4,3,"{'chatty_score': 62.5, 'safety_score': 2.0, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 0}",25,62.5,chatty_score,1,35:35.1
5da61f875ab83ee2d76de759,5d9426cea9cf770a818db166,4,5,3,4,4,"{'chatty_score': 4.0, 'safety_score': 0.0, 'punctuality_score': 0, 'friendliness_score': 0.5, 'comfortibility_score': 0}",15,4,chatty_score,1,35:35.6
5da61fc95ab83ee2d76de76c,5d942631a9cf770a818ca6ff,3,2,1,5,5,"{'chatty_score': 21.32, 'safety_score': 0.0, 'punctuality_score': 1.0, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",30,21.32,chatty_score,1,36:41.8
5da61fca5ab83ee2d76de76d,5d9425f6a9cf770a818c4795,4,2,2,5,3,"{'chatty_score': 0.0, 'safety_score': 11.66, 'punctuality_score': 50.65, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",20,50.65,punctuality_score,3,36:42.4
5da61fca5ab83ee2d76de76e,5d94268da9cf770a818d4326,5,5,3,3,4,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 8.33, 'comfortibility_score': 23.98}",20,23.98,comfortibility_score,5,36:42.9
5da61fcb5ab83ee2d76de76f,5d9426b9a9cf770a818d8da9,2,5,3,1,1,"{'chatty_score': 18.0, 'safety_score': 50.65, 'punctuality_score': 2.0, 'friendliness_score': 18.66, 'comfortibility_score': 9.0}",30,50.65,safety_score,2,36:43.5
5da61fe45ab83ee2d76de782,5d942661a9cf770a818cf777,2,2,5,4,3,"{'chatty_score': 7.0, 'safety_score': 21.65, 'punctuality_score': 41.65, 'friendliness_score': 30.14, 'comfortibility_score': 4.54}",30,41.65,punctuality_score,3,37:08.9
5da61fe55ab83ee2d76de783,5d94268ba9cf770a818d3f16,4,4,5,3,2,"{'chatty_score': 11.66, 'safety_score': 31.65, 'punctuality_score': 2.66, 'friendliness_score': 0.0, 'comfortibility_score': 2.0}",30,31.65,safety_score,2,37:09.4
5da61fe55ab83ee2d76de784,5d942650a9cf770a818cda65,5,4,5,2,1,"{'chatty_score': 35.0, 'safety_score': 21.32, 'punctuality_score': 2.66, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",10,35,chatty_score,1,37:10.0
5da61fe65ab83ee2d76de785,5d9426a2a9cf770a818d6602,2,4,3,2,2,"{'chatty_score': 21.32, 'safety_score': 18.990000000000002, 'punctuality_score': 0.0, 'friendliness_score': 58.980000000000004, 'comfortibility_score': 21.65}",15,58.98,friendliness_score,4,37:10.9
5da61ff85ab83ee2d76de798,5d94269aa9cf770a818d59a6,3,3,1,3,5,"{'chatty_score': 10.67, 'safety_score': 9.33, 'punctuality_score': 42.67, 'friendliness_score': 7.23, 'comfortibility_score': 0.0}",30,42.67,punctuality_score,3,37:28.5
5da61ff95ab83ee2d76de799,5d942689a9cf770a818d3b1a,2,2,2,4,5,"{'chatty_score': 48.64, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",15,48.64,chatty_score,1,37:29.1
5da61ff95ab83ee2d76de79a,5d94263aa9cf770a818cb454,3,4,3,2,5,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 10.14, 'friendliness_score': 2.66, 'comfortibility_score': 7.199999999999999}",20,10.14,punctuality_score,3,37:29.6
5da61ffa5ab83ee2d76de79b,5d9426ada9cf770a818d7954,1,1,5,1,1,"{'chatty_score': 12.66, 'safety_score': 2.66, 'punctuality_score': 6.99, 'friendliness_score': 6.99, 'comfortibility_score': 3.3200000000000003}",25,12.66,chatty_score,1,37:30.5
5da620435ab83ee2d76de7ae,5d942680a9cf770a818d2b31,2,4,2,5,5,"{'chatty_score': 0.0, 'safety_score': 3.99, 'punctuality_score': 2.66, 'friendliness_score': 0.0, 'comfortibility_score': 0}",30,3.99,safety_score,2,38:43.3
5da620435ab83ee2d76de7af,5d942608a9cf770a818c63eb,4,4,2,5,5,"{'chatty_score': 52.97, 'safety_score': 0.0, 'punctuality_score': 9.0, 'friendliness_score': 2.66, 'comfortibility_score': 0}",10,52.97,chatty_score,1,38:43.8
5da620445ab83ee2d76de7b0,5d9425dba9cf770a818c1cba,1,3,1,3,3,"{'chatty_score': 0.0, 'safety_score': 3.99, 'punctuality_score': 21.32, 'friendliness_score': 0.0, 'comfortibility_score': 0}",10,21.32,punctuality_score,3,38:44.4
5da620445ab83ee2d76de7b1,5d9426aca9cf770a818d77c3,2,1,3,5,4,"{'chatty_score': 12.66, 'safety_score': 22.65, 'punctuality_score': 0.0, 'friendliness_score': 0, 'comfortibility_score': 9}",25,22.65,safety_score,2,38:45.0
5da620745ab83ee2d76de7c4,5d94266ea9cf770a818d0d61,5,1,1,4,3,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 0, 'friendliness_score': 42.64, 'comfortibility_score': 18.0}",30,42.64,friendliness_score,4,39:32.6
5da620755ab83ee2d76de7c5,5d942690a9cf770a818d4705,5,2,5,1,4,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 18, 'friendliness_score': 0.0, 'comfortibility_score': 41.65}",25,41.65,comfortibility_score,5,39:33.1
5da620755ab83ee2d76de7c6,5d942692a9cf770a818d4b4b,5,2,5,3,4,"{'chatty_score': 2.66, 'safety_score': 2.66, 'punctuality_score': 0, 'friendliness_score': 0.0, 'comfortibility_score': 41.65}",15,41.65,comfortibility_score,5,39:33.7
5da620765ab83ee2d76de7c7,5d9426f3a9cf770a818ded82,1,2,5,2,5,"{'chatty_score': 0.0, 'safety_score': 9, 'punctuality_score': 0, 'friendliness_score': 21.32, 'comfortibility_score': 0.0}",20,21.32,friendliness_score,4,39:34.3
5da620935ab83ee2d76de7da,5d942687a9cf770a818d3720,5,4,1,2,1,"{'chatty_score': 2.0, 'safety_score': 21.32, 'punctuality_score': 0.0, 'friendliness_score': 33.98, 'comfortibility_score': 0.0}",30,33.98,friendliness_score,4,40:03.1
5da620935ab83ee2d76de7db,5d942680a9cf770a818d2ad4,5,1,1,1,4,"{'chatty_score': 3.0, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 6.99, 'comfortibility_score': 21.32}",25,21.32,comfortibility_score,5,40:03.7
5da620945ab83ee2d76de7dc,5d94264da9cf770a818cd456,5,3,3,4,1,"{'chatty_score': 8.0, 'safety_score': 37.0, 'punctuality_score': 0.0, 'friendliness_score': 9.32, 'comfortibility_score': 41.65}",25,41.65,comfortibility_score,5,40:04.3
5da620945ab83ee2d76de7dd,5d9426f1a9cf770a818de9b3,3,1,2,2,4,"{'chatty_score': 20.0, 'safety_score': 77.64, 'punctuality_score': 41.65, 'friendliness_score': 12.66, 'comfortibility_score': 0.0}",10,77.64,safety_score,2,40:04.9
5da620c25ab83ee2d76de7e9,5d942698a9cf770a818d5630,4,2,3,2,2,"{'chatty_score': 0.0, 'safety_score': 0.5, 'punctuality_score': 0, 'friendliness_score': 32.0, 'comfortibility_score': 0}",30,32,friendliness_score,4,40:50.6
5da620c35ab83ee2d76de7ea,5d9425eaa9cf770a818c3363,4,3,2,1,3,"{'chatty_score': 0.0, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 0.5, 'comfortibility_score': 33.0}",15,33,comfortibility_score,5,40:51.1
5da620c35ab83ee2d76de7eb,5d94272da9cf770a818e4f84,4,1,3,1,4,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 32, 'friendliness_score': 0, 'comfortibility_score': 0.5}",20,32,punctuality_score,3,40:51.6
5da6218c5ab83ee2d76de7fe,5d942644a9cf770a818cc523,1,2,1,2,5,"{'chatty_score': 35.0, 'safety_score': 0.0, 'punctuality_score': 21.32, 'friendliness_score': 0.0, 'comfortibility_score': 2.66}",30,35,chatty_score,1,44:12.8
5da6218d5ab83ee2d76de7ff,5d9425b9a9cf770a818be95e,2,3,2,4,5,"{'chatty_score': 7.0, 'safety_score': 0.33, 'punctuality_score': 41.65, 'friendliness_score': 0.0, 'comfortibility_score': 41.32}",20,41.65,punctuality_score,3,44:13.3
5da6218d5ab83ee2d76de800,5d94261da9cf770a818c861d,2,5,1,2,1,"{'chatty_score': 2.33, 'safety_score': 9.5, 'punctuality_score': 41.65, 'friendliness_score': 5.07, 'comfortibility_score': 0.0}",10,41.65,punctuality_score,3,44:13.9
5da6218f5ab83ee2d76de801,5d9426a0a9cf770a818d639f,1,5,5,2,1,"{'chatty_score': 15.99, 'safety_score': 5.65, 'punctuality_score': 51.64, 'friendliness_score': 58.64, 'comfortibility_score': 0.0}",20,58.64,friendliness_score,4,44:15.1
5da621ab5ab83ee2d76de814,5d942612a9cf770a818c746a,1,2,3,1,1,"{'chatty_score': 1.32, 'safety_score': 41.65, 'punctuality_score': 66.65, 'friendliness_score': 9.0, 'comfortibility_score': 0.0}",30,66.65,punctuality_score,3,44:43.6
5da621ac5ab83ee2d76de815,5d9425dba9cf770a818c1cfe,3,5,5,1,4,"{'chatty_score': 9.0, 'safety_score': 0.0, 'punctuality_score': 49.32, 'friendliness_score': 9, 'comfortibility_score': 0.33}",10,49.32,punctuality_score,3,44:44.1
5da621ac5ab83ee2d76de816,5d94260ba9cf770a818c6999,2,4,4,1,2,"{'chatty_score': 1.32, 'safety_score': 2.66, 'punctuality_score': 18.990000000000002, 'friendliness_score': 0.0, 'comfortibility_score': 21.32}",10,21.32,comfortibility_score,5,44:44.7
5da621ad5ab83ee2d76de817,5d9426a6a9cf770a818d6d5a,2,4,3,2,5,"{'chatty_score': 1.6500000000000001, 'safety_score': 2.66, 'punctuality_score': 0.0, 'friendliness_score': 21.32, 'comfortibility_score': 0.33}",15,21.32,friendliness_score,4,44:45.2
5da621f55ab83ee2d76de82a,5d942601a9cf770a818c58df,3,4,1,4,4,"{'chatty_score': 0.33, 'safety_score': 29.98, 'punctuality_score': 1.0, 'friendliness_score': 2.66, 'comfortibility_score': 41.65}",30,41.65,comfortibility_score,5,45:57.2
5da621f55ab83ee2d76de82b,5d9425f7a9cf770a818c4938,1,5,4,1,2,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 44.31, 'friendliness_score': 2.66, 'comfortibility_score': 6.99}",25,44.31,punctuality_score,3,45:57.8
5da621f65ab83ee2d76de82c,5d94260fa9cf770a818c6fe8,2,3,3,2,1,"{'chatty_score': 0.0, 'safety_score': 44.64, 'punctuality_score': 2.33, 'friendliness_score': 0.0, 'comfortibility_score': 17.32}",25,44.64,safety_score,2,45:58.3
5da621f65ab83ee2d76de82d,5d9426aea9cf770a818d7c49,5,1,2,3,2,"{'chatty_score': 21.65, 'safety_score': 41.65, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",20,41.65,safety_score,2,45:58.9
5da622125ab83ee2d76de840,5d942688a9cf770a818d3a36,2,2,5,4,3,"{'chatty_score': 21.060000000000002, 'safety_score': 0.0, 'punctuality_score': 4.66, 'friendliness_score': 9.45, 'comfortibility_score': 7.44}",30,21.06,chatty_score,1,46:26.9
5da622135ab83ee2d76de841,5d94266fa9cf770a818d0e21,2,3,5,1,3,"{'chatty_score': 0.0, 'safety_score': 18.52, 'punctuality_score': 10.98, 'friendliness_score': 0.0, 'comfortibility_score': 0.33}",20,18.52,safety_score,2,46:27.5
5da622145ab83ee2d76de842,5d942685a9cf770a818d34fe,1,1,3,2,2,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 29.630000000000003, 'friendliness_score': 6.63, 'comfortibility_score': 0.0}",10,29.63,punctuality_score,3,46:28.0
5da622155ab83ee2d76de843,5d9426aaa9cf770a818d74dd,2,3,3,2,1,"{'chatty_score': 39.3, 'safety_score': 7.32, 'punctuality_score': 36.97, 'friendliness_score': 65.65, 'comfortibility_score': 77.97}",20,77.97,comfortibility_score,5,46:29.7
5da622325ab83ee2d76de856,5d942632a9cf770a818ca81f,3,4,2,2,5,"{'chatty_score': 0.0, 'safety_score': 0.33, 'punctuality_score': 0.0, 'friendliness_score': 12.66, 'comfortibility_score': 0.0}",30,12.66,friendliness_score,4,46:58.3
5da622325ab83ee2d76de857,5d942638a9cf770a818cb1aa,2,4,3,3,5,"{'chatty_score': 2.66, 'safety_score': 0.66, 'punctuality_score': 0.0, 'friendliness_score': 0.33, 'comfortibility_score': 25.09}",10,25.09,comfortibility_score,5,46:58.8
5da622335ab83ee2d76de858,5d942674a9cf770a818d179c,1,2,1,4,4,"{'chatty_score': 21.32, 'safety_score': 19.9, 'punctuality_score': 21.32, 'friendliness_score': 46.86, 'comfortibility_score': 23.15}",25,46.86,friendliness_score,4,46:59.4
5da622355ab83ee2d76de859,5d9426a9a9cf770a818d720e,2,2,5,3,1,"{'chatty_score': 85.63, 'safety_score': 35.0, 'punctuality_score': 24.31, 'friendliness_score': 55.97, 'comfortibility_score': 90.95}",30,90.95,comfortibility_score,5,47:01.3
5da622435ab83ee2d76de865,5d942685a9cf770a818d34e9,2,2,2,4,4,"{'chatty_score': 0.0, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 0.0}",30,0,chatty_score,1,47:15.4
5da622435ab83ee2d76de866,5d9425bea9cf770a818bf03a,2,2,2,4,4,"{'chatty_score': 0.0, 'safety_score': 32, 'punctuality_score': 0, 'friendliness_score': 6, 'comfortibility_score': 62.5}",30,62.5,comfortibility_score,5,47:15.8
5da622445ab83ee2d76de867,5d9426dca9cf770a818dc859,3,2,4,3,3,"{'chatty_score': 0.0, 'safety_score': 4, 'punctuality_score': 0, 'friendliness_score': 2, 'comfortibility_score': 63.0}",15,63,comfortibility_score,5,47:16.3
5da6225e5ab83ee2d76de873,5d942660a9cf770a818cf59a,3,3,5,4,3,"{'chatty_score': 2.0, 'safety_score': 32.0, 'punctuality_score': 0.0, 'friendliness_score': 0, 'comfortibility_score': 0.0}",30,32,safety_score,2,47:42.5
5da6225e5ab83ee2d76de874,5d94269ca9cf770a818d5ccd,2,1,4,5,1,"{'chatty_score': 1.5, 'safety_score': 0.0, 'punctuality_score': 63.0, 'friendliness_score': 0, 'comfortibility_score': 13.5}",15,63,punctuality_score,3,47:43.0
5da6225f5ab83ee2d76de875,5d942710a9cf770a818e1d68,1,5,3,5,5,"{'chatty_score': 32.0, 'safety_score': 0.5, 'punctuality_score': 0.0, 'friendliness_score': 36, 'comfortibility_score': 0}",15,36,friendliness_score,4,47:43.5
5da622715ab83ee2d76de888,5d942664a9cf770a818cfc50,1,5,5,4,1,"{'chatty_score': 0.0, 'safety_score': 12.99, 'punctuality_score': 0, 'friendliness_score': 0.0, 'comfortibility_score': 2.66}",30,12.99,safety_score,2,48:01.8
5da622725ab83ee2d76de889,5d9425cfa9cf770a818c0a1a,1,3,3,2,3,"{'chatty_score': 2.66, 'safety_score': 9.33, 'punctuality_score': 0, 'friendliness_score': 41.65, 'comfortibility_score': 0}",30,41.65,friendliness_score,4,48:02.3
5da622725ab83ee2d76de88a,5d9425f8a9cf770a818c4a80,3,5,2,2,4,"{'chatty_score': 8.0, 'safety_score': 0.0, 'punctuality_score': 0, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",20,8,chatty_score,1,48:02.8
5da622735ab83ee2d76de88b,5d9426c5a9cf770a818da2ab,1,4,1,1,5,"{'chatty_score': 16.0, 'safety_score': 17.32, 'punctuality_score': 9, 'friendliness_score': 62.97, 'comfortibility_score': 0.0}",25,62.97,friendliness_score,4,48:03.4
5da622895ab83ee2d76de89e,5d942669a9cf770a818d0517,1,1,1,2,2,"{'chatty_score': 2.66, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 30.98, 'comfortibility_score': 104.62}",30,104.62,comfortibility_score,5,48:25.2
5da622895ab83ee2d76de89f,5d9425ffa9cf770a818c54b0,1,3,3,5,4,"{'chatty_score': 0.0, 'safety_score': 0.33, 'punctuality_score': 9.0, 'friendliness_score': 35.0, 'comfortibility_score': 0.0}",25,35,friendliness_score,4,48:25.8
5da6228a5ab83ee2d76de8a0,5d9425dda9cf770a818c203a,1,2,1,3,2,"{'chatty_score': 9.0, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 21.32, 'comfortibility_score': 41.65}",20,41.65,comfortibility_score,5,48:26.3
5da6228a5ab83ee2d76de8a1,5d9426cfa9cf770a818db2ef,1,3,4,1,3,"{'chatty_score': 0.0, 'safety_score': 9.0, 'punctuality_score': 41.98, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",20,41.98,punctuality_score,3,48:26.9
5da622a65ab83ee2d76de8b4,5d9425c8a9cf770a818bff45,1,3,5,5,1,"{'chatty_score': 1.0, 'safety_score': 35.0, 'punctuality_score': 11, 'friendliness_score': 9.0, 'comfortibility_score': 4.66}",30,35,safety_score,2,48:55.0
5da622a75ab83ee2d76de8b5,5d942678a9cf770a818d1e57,1,1,5,2,2,"{'chatty_score': 0.33, 'safety_score': 0.33, 'punctuality_score': 35, 'friendliness_score': 0.0, 'comfortibility_score': 6.99}",20,35,punctuality_score,3,48:55.5
5da622a85ab83ee2d76de8b6,5d942696a9cf770a818d51d2,1,5,5,4,4,"{'chatty_score': 0.0, 'safety_score': 28.0, 'punctuality_score': 36, 'friendliness_score': 41.65, 'comfortibility_score': 2.66}",25,41.65,friendliness_score,4,48:56.1
5da622a85ab83ee2d76de8b7,5d9426c7a9cf770a818da480,3,5,3,2,3,"{'chatty_score': 23.32, 'safety_score': 21.32, 'punctuality_score': 8, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",15,23.32,chatty_score,1,48:56.7
5da622c65ab83ee2d76de8c3,5d94269ba9cf770a818d5ac0,2,3,5,3,5,"{'chatty_score': 36, 'safety_score': 3.5, 'punctuality_score': 0.5, 'friendliness_score': 0.0, 'comfortibility_score': 4.5}",30,36,chatty_score,1,49:26.7
5da622c75ab83ee2d76de8c4,5d9425b9a9cf770a818be917,1,5,5,2,1,"{'chatty_score': 0.0, 'safety_score': 1.0, 'punctuality_score': 6.0, 'friendliness_score': 0.0, 'comfortibility_score': 2.0}",30,6,punctuality_score,3,49:27.2
5da622c75ab83ee2d76de8c5,5d94271ba9cf770a818e3123,3,3,2,1,3,"{'chatty_score': 0.0, 'safety_score': 2.5, 'punctuality_score': 2.0, 'friendliness_score': 0, 'comfortibility_score': 15.0}",10,15,comfortibility_score,5,49:27.6
5da622f55ab83ee2d76de8d8,5d94266fa9cf770a818d0dc8,1,4,1,1,5,"{'chatty_score': 62.97, 'safety_score': 0.0, 'punctuality_score': 9.0, 'friendliness_score': 0.0, 'comfortibility_score': 2.66}",30,62.97,chatty_score,1,50:13.6
5da622f65ab83ee2d76de8d9,5d942619a9cf770a818c8034,2,1,1,1,3,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 40.65, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",20,40.65,punctuality_score,3,50:14.1
5da622f65ab83ee2d76de8da,5d942620a9cf770a818c8b45,4,2,1,5,5,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 7.32}",15,7.32,comfortibility_score,5,50:14.7
5da622f75ab83ee2d76de8db,5d9426b3a9cf770a818d835c,1,1,5,1,2,"{'chatty_score': 0.0, 'safety_score': 5.32, 'punctuality_score': 12.66, 'friendliness_score': 5.32, 'comfortibility_score': 6.99}",30,12.66,punctuality_score,3,50:15.3
5da623125ab83ee2d76de8ee,5d942638a9cf770a818cb1f8,3,1,3,1,3,"{'chatty_score': 5.16, 'safety_score': 2.0, 'punctuality_score': 0.33, 'friendliness_score': 21.32, 'comfortibility_score': 25.990000000000002}",30,25.99,comfortibility_score,5,50:42.4
5da623125ab83ee2d76de8ef,5d94263ea9cf770a818cbb3f,3,4,2,1,2,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 0.66, 'friendliness_score': 31.65, 'comfortibility_score': 31.65}",25,31.65,friendliness_score,4,50:42.9
5da623135ab83ee2d76de8f0,5d94262ba9cf770a818c9d0a,3,4,5,5,2,"{'chatty_score': 0.0, 'safety_score': 31.65, 'punctuality_score': 0.0, 'friendliness_score': 41.65, 'comfortibility_score': 35.0}",15,41.65,friendliness_score,4,50:43.5
5da623155ab83ee2d76de8f1,5d9426a7a9cf770a818d6f3a,3,3,5,4,4,"{'chatty_score': 56.28999999999999, 'safety_score': 136.28, 'punctuality_score': 41.309999999999995, 'friendliness_score': 153.26, 'comfortibility_score': 3.6500000000000004}",30,153.26,friendliness_score,4,50:45.8
5da623535ab83ee2d76de904,5d94263da9cf770a818cb903,3,3,3,4,4,"{'chatty_score': 48.64, 'safety_score': 18.26, 'punctuality_score': 12.99, 'friendliness_score': 30.35, 'comfortibility_score': 0.0}",30,48.64,chatty_score,1,51:47.1
5da623535ab83ee2d76de905,5d94268fa9cf770a818d468b,1,2,2,4,1,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 18.65, 'friendliness_score': 53.71, 'comfortibility_score': 16.0}",10,53.71,friendliness_score,4,51:47.7
5da623545ab83ee2d76de906,5d942614a9cf770a818c7782,2,5,2,3,2,"{'chatty_score': 4.66, 'safety_score': 20.8, 'punctuality_score': 18.130000000000003, 'friendliness_score': 45.65, 'comfortibility_score': 10.66}",20,45.65,friendliness_score,4,51:48.2
5da623555ab83ee2d76de907,5d9426c9a9cf770a818da966,5,3,1,3,1,"{'chatty_score': 46.65, 'safety_score': 0.33, 'punctuality_score': 50.62, 'friendliness_score': 68.3, 'comfortibility_score': 21.65}",10,68.3,friendliness_score,4,51:49.1
5da623645ab83ee2d76de913,5d94262ea9cf770a818ca1dc,4,3,1,4,2,"{'chatty_score': 0.0, 'safety_score': 30, 'punctuality_score': 0.0, 'friendliness_score': 6, 'comfortibility_score': 2.66}",30,30,safety_score,2,52:04.3
5da623645ab83ee2d76de914,5d9425f0a9cf770a818c3c3a,2,1,1,2,1,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 10.0, 'friendliness_score': 0.0, 'comfortibility_score': 2.66}",25,10,punctuality_score,3,52:04.7
5da623655ab83ee2d76de915,5d9426a7a9cf770a818d6f69,4,2,2,5,1,"{'chatty_score': 32.5, 'safety_score': 45.5, 'punctuality_score': 6.0, 'friendliness_score': 4.0, 'comfortibility_score': 16.0}",20,45.5,safety_score,2,52:05.4
5da623845ab83ee2d76de921,5d94268aa9cf770a818d3dfc,3,5,3,3,4,"{'chatty_score': 17.5, 'safety_score': 0.0, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 0.0}",30,17.5,chatty_score,1,52:36.2
5da623845ab83ee2d76de922,5d9425cca9cf770a818c052c,1,3,2,3,2,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 13.5}",30,13.5,comfortibility_score,5,52:36.6
5da623855ab83ee2d76de923,5d942716a9cf770a818e27e4,2,2,5,3,3,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 62.5}",20,62.5,comfortibility_score,5,52:37.0
5da6238f5ab83ee2d76de936,5d942679a9cf770a818d1f5f,1,5,2,1,4,"{'chatty_score': 4.28, 'safety_score': 13.08, 'punctuality_score': 38.519999999999996, 'friendliness_score': 14.99, 'comfortibility_score': 0.0}",30,38.52,punctuality_score,3,52:47.8
5da623905ab83ee2d76de937,5d94267da9cf770a818d2739,3,5,4,4,3,"{'chatty_score': 17.560000000000002, 'safety_score': 0.0, 'punctuality_score': 34.89, 'friendliness_score': 43.65, 'comfortibility_score': 1.89}",25,43.65,friendliness_score,4,52:48.4
